"","Age","beta_hat_0","bn_beta_hat_1","beta_check_0","bn_beta_check_1","u_t","local_n"
"951",68.75,0.50968715,-0.00922570000000003,0.5095193,-0.0124668582377438,0.98980636152219,18483
"952",68.775,0.509645215,-0.00922570000000005,0.509461232142857,-0.0125173052558186,0.989806361522194,18483
"953",68.8,0.50960328,-0.00922569999999988,0.509421,-0.0125173052558186,0.989806361522197,18483
"954",68.825,0.509561345,-0.0092257000000001,0.509380767857143,-0.0125173052558187,0.989806361522192,18483
"955",68.85,0.50951941,-0.00922570000000003,0.509340535714286,-0.0125173052558187,0.989806361522185,18483
"956",68.875,0.509477475,-0.00922570000000001,0.509300303571429,-0.0125173052558187,0.989806361522193,18483
"957",68.9,0.50943554,-0.00922569999999996,0.509260071428571,-0.0125173052558187,0.989806361522196,18483
"958",68.925,0.509393605,-0.00922569999999998,0.509239865,-0.0125555294281045,0.989806361522188,18483
"959",68.95,0.50935167,-0.00922570000000002,0.50919951,-0.0125555294281046,0.989806361522194,18483
"960",68.975,0.509309735,-0.00922569999999999,0.509159155,-0.0125555294281045,0.989806361522188,18483
"961",69,0.5092678,-0.00922570000000007,0.5091188,-0.0125555294281046,0.989806361522193,18483
"962",69.025,0.509225865,-0.0092257,0.509078445,-0.0125555294281046,0.989806361522197,18483
"963",69.05,0.50923385,-0.00936650000000009,0.50903809,-0.0125555294281045,0.983751293331967,18483
"964",69.075,0.509191275,-0.00936650000000005,0.508997735,-0.0125555294281046,0.983751293331967,18483
"965",69.1,0.5091487,-0.00936650000000008,0.50895738,-0.0125555294281045,0.983751293331965,18483
"966",69.125,0.509106125,-0.00936650000000001,0.508917025,-0.0125555294281047,0.983751293331967,18483
"967",69.15,0.509075575,-0.00940224999999968,0.50887667,-0.0125555294281045,0.982205327233661,18483
"968",69.175,0.5090328375,-0.00940224999999981,0.508836315,-0.0125555294281046,0.982205327233658,18483
"969",69.2,0.5089901,-0.00940224999999983,0.50879596,-0.0125555294281046,0.98220532723365,18483
"970",69.225,0.50899002,-0.00946440000000008,0.50876145625,-0.0125675855987239,0.979501644641556,18483
"971",69.25,0.508947,-0.00946440000000011,0.5087210625,-0.0125675855987237,0.979501644641553,18483
"972",69.275,0.50890398,-0.0094644000000001,0.508679892857143,-0.0125895311627541,0.979501644641553,18483
"973",69.3,0.50886096,-0.0094644000000001,0.508639428571429,-0.0125895311627542,0.979501644641556,18483
"974",69.325,0.50881794,-0.00946439999999997,0.508587589285714,-0.012861767273511,0.979501644641558,18483
"975",69.35,0.50877492,-0.00946440000000013,0.50854625,-0.0128617672735111,0.979501644641548,18483
"976",69.375,0.5087319,-0.00946440000000002,0.50850334375,-0.0128942689316322,0.979501644641558,18483
"977",69.4,0.50868888,-0.00946439999999998,0.5084619,-0.0128942689316321,0.979501644641558,18483
"978",69.425,0.50864586,-0.00946440000000006,0.50842045625,-0.012894268931632,0.979501644641551,18483
"979",69.45,0.50860284,-0.00946440000000004,0.5083790125,-0.012894268931632,0.979501644641558,18483
"980",69.475,0.508548708333333,-0.00950583333333359,0.50833756875,-0.012894268931632,0.977828311974601,18483
"981",69.5,0.5085055,-0.00950583333333353,0.508296125,-0.012894268931632,0.976533040742837,19479
"982",69.525,0.508462291666667,-0.00950583333333369,0.50825468125,-0.012894268931632,0.980022474697145,17803
"983",69.55,0.508419083333333,-0.00950583333333358,0.5082132375,-0.0128942689316323,0.980022474697148,17803
"984",69.575,0.508375875,-0.00950583333333357,0.508218913888889,-0.0131511647536081,0.980022474697147,17803
"985",69.6,0.508332666666667,-0.00950583333333357,0.508176644444444,-0.0131511647536081,0.980022474697152,17803
"986",69.625,0.508289458333333,-0.00950583333333358,0.508134375,-0.0131511647536082,0.980022474697141,17803
"987",69.65,0.50824625,-0.00950583333333341,0.508092105555556,-0.013151164753608,0.980022474697158,17803
"988",69.675,0.508203041666667,-0.00950583333333339,0.508049836111111,-0.0131511647536081,0.980022474697152,17803
"989",69.7,0.508159833333333,-0.00950583333333361,0.508007566666667,-0.013151164753608,0.980022474697141,17803
"990",69.725,0.508116625,-0.00950583333333343,0.507965297222222,-0.0131511647536081,0.980022474697148,17803
"991",69.75,0.508073416666667,-0.00950583333333344,0.507923027777778,-0.0131511647536081,0.980022474697153,17803
"992",69.775,0.508030208333333,-0.00950583333333359,0.5078976,-0.0131917841098162,0.980022474697147,17803
"993",69.8,0.507987,-0.00950583333333356,0.5078552,-0.0131917841098163,0.980022474697148,17803
"994",69.825,0.507943791666667,-0.00950583333333354,0.5078128,-0.0131917841098161,0.980022474697146,17803
"995",69.85,0.507900583333333,-0.00950583333333347,0.5077704,-0.0131917841098163,0.980022474697152,17803
"996",69.875,0.507857375,-0.00950583333333357,0.507728,-0.0131917841098161,0.980022474697148,17803
"997",69.9,0.507814166666667,-0.00950583333333335,0.5076856,-0.0131917841098162,0.980022474697154,17803
"998",69.925,0.507770958333333,-0.00950583333333346,0.5076432,-0.0131917841098163,0.980022474697148,17803
"999",69.95,0.50772775,-0.00950583333333359,0.5076008,-0.0131917841098162,0.980022474697141,17803
"1000",69.975,0.507684541666667,-0.00950583333333346,0.5075584,-0.0131917841098163,0.980022474697152,17803
"1001",70,0.507641333333333,-0.00950583333333349,0.507516,-0.0131917841098162,0.98002247469715,17803
"1002",70.025,0.507598125,-0.00950583333333355,0.5074736,-0.0131917841098163,0.980022474697146,17803
"1003",70.05,0.507537025,-0.00940224999999973,0.5074312,-0.0131917841098162,0.982196787981502,17803
"1004",70.075,0.5074942875,-0.00940224999999997,0.5073888,-0.0131917841098162,0.982196787981495,17803
"1005",70.1,0.50745155,-0.00940224999999998,0.5073464,-0.0131917841098163,0.982196787981491,17803
"1006",70.125,0.5074088125,-0.00940224999999983,0.507304,-0.0131917841098162,0.982196787981496,17803
"1007",70.15,0.507366075,-0.00940224999999997,0.5072616,-0.0131917841098163,0.982196787981491,17803
